"","pm25_0","sel","sel0.01","sel0.05","sel0.10","sel0.20","sel0.50","sel1.00","sel5.00","sel10.0","sel20.0"
"7064",6.2,6.51248645782471,6.61648559570312,6.22577428817749,5.85162544250488,5.49229907989502,5.11743450164795,5.45369911193848,6.49475193023682,7.43554306030273,8.23825454711914
"7065",6,6.27446269989014,6.29827785491943,5.91457319259644,5.69262838363647,5.1282320022583,4.47486591339111,4.59489965438843,5.607994556427,6.9428539276123,7.58573007583618
"7066",5.5,6.32859468460083,6.42651462554932,6.20469760894775,6.1892523765564,5.93977785110474,5.36684513092041,4.87887859344482,5.74714374542236,6.96161842346191,8.1084566116333
"7067",6.7,5.7929253578186,5.84220504760742,5.66396999359131,5.80123949050903,5.68039464950562,5.44478797912598,4.77298831939697,5.94698143005371,7.49460411071777,8.60924530029297
"7068",7.2,7.4576849937439,7.50450038909912,7.01056003570557,6.88641405105591,6.20723009109497,5.59777450561523,4.86433506011963,6.24596786499023,7.56313991546631,8.69113159179688
"7069",8.5,8.06974029541016,8.23715209960938,8.22137451171875,8.74409675598145,8.74362182617188,8.45594692230225,6.94795036315918,5.84163570404053,7.53816318511963,8.70769119262695
"7070",11.3,10.0608406066895,10.2480812072754,9.73226642608643,10.0504302978516,9.86351871490479,9.72332000732422,8.30062580108643,6.86317539215088,8.2607421875,9.43213748931885
"7071",13.7,12.7264709472656,13.0246429443359,12.6817216873169,13.12571144104,12.9991750717163,12.7476634979248,11.7296924591064,9.12757015228271,9.57123756408691,10.1834278106689
"7072",14.9,14.6201648712158,14.9636421203613,14.6609354019165,15.1851348876953,15.0885047912598,15.0521993637085,14.7796144485474,13.5833263397217,12.4872198104858,11.4237108230591
"7073",15.3,16.1203327178955,16.510440826416,15.9838514328003,16.3021202087402,16.1826343536377,15.7606830596924,14.8934526443481,13.9085359573364,12.3341112136841,11.4408121109009
"7074",18.4,17.1328067779541,17.6128520965576,16.8155479431152,16.7597370147705,16.3329772949219,14.2709684371948,11.4869470596313,9.60623645782471,10.5416440963745,11.3692426681519
"7075",25,20.0606861114502,20.675313949585,19.9568195343018,19.8411827087402,19.2750511169434,16.7020797729492,12.8851909637451,8.51511859893799,9.63790607452393,11.2735271453857
"7076",26.1,23.5954113006592,24.1430797576904,23.4823989868164,23.4247932434082,22.3358211517334,18.6826152801514,13.1725473403931,6.84594535827637,7.13551330566406,8.53790950775146
"7077",20.6,24.1481132507324,24.8165721893311,24.6614093780518,25.1094856262207,25.2522773742676,23.9318332672119,20.6146049499512,6.51431751251221,6.98502063751221,8.4098424911499
"7078",22.6,18.6036624908447,19.3458614349365,19.3217506408691,19.5579223632812,19.9505367279053,19.893741607666,19.0427436828613,7.28016567230225,7.03927421569824,8.42451095581055
"7079",20.2,21.3604621887207,22.2957324981689,22.4829006195068,23.0079822540283,23.8778762817383,24.7519950866699,25.7896060943604,15.8131647109985,10.1884145736694,9.36110305786133
"7080",17.3,18.7061977386475,19.4673252105713,19.1412887573242,18.9841232299805,18.8072662353516,16.7965602874756,14.9093923568726,8.7237377166748,8.21503734588623,8.67989730834961
"7081",16.2,15.9189796447754,16.6634006500244,16.7464981079102,16.9117755889893,17.5097770690918,16.8559722900391,16.0654754638672,12.1964330673218,9.90422630310059,9.08430671691895
