"pm25_0","sel","sel0.01","sel0.05","sel0.10","sel0.20","sel0.50","sel1.00","sel5.00","sel10.0","sel20.0"
15.4,16.5137467327194,16.5079816554019,16.4838373247322,16.4513912808641,16.3802529504019,16.1464588245088,15.8416105183113,15.6918134996297,15.7302708799792,15.5764471746858
13,15.1984259752867,15.1930084322456,15.1713028194963,15.1442651320899,15.091601174193,14.9621656734952,14.8780080393871,15.0979655462733,15.1357027274112,14.9790404074442
12.3,12.8965705529098,12.8913624438464,12.8705449192047,12.8447239253455,12.794796717663,12.674772448852,12.603631692362,12.8435733798394,12.9233167845317,12.911779948056
14.3,12.1649079436419,12.1587736517979,12.1338013502136,12.1017989149553,12.0364609974095,11.8535110151098,11.6763192895018,11.7786792853818,11.8399638639573,11.8023988386976
15.4,14.1251237971139,14.1183950342439,14.0902761606346,14.0526218035285,13.9704747090766,13.7031686376027,13.3595376355179,13.1944763853821,13.2207582371937,13.076750238872
17.1,15.5210981382628,15.5144766211309,15.4883694888784,15.4568062445616,15.3985369181798,15.2792126282225,15.2638280121738,15.6942706711655,15.7483243961209,15.5818234295168
18.1,17.2161983944919,17.2096575820002,17.1839597391489,17.1531008343863,17.0968533555598,16.9872877221074,16.9904062231485,17.4334745767394,17.4472201782453,17.1630753460298
28.5,17.9652705841241,17.9586564577628,17.9325964340979,17.9011314939576,17.8431859410575,17.7256200029022,17.7136672658114,18.1332633888461,18.1382116507074,17.814785588379
29.4,28.1078995610632,28.1021835275967,28.0782339547014,28.046026353386,27.9753353492979,27.7423831240451,27.4361086240958,27.1803036408492,26.9304262436958,25.9413251185041
43,28.0817562912848,28.0761400439311,28.0524597792232,28.0202947536663,27.9487236294061,27.706792689223,27.3788277102987,27.1419142531831,27.0162662458303,26.2700821455361
38.5,41.5852511051821,41.5809887349287,41.5604994184399,41.5272458035879,41.4365719554573,41.021113034141,40.2490204104,38.9711077867129,38.4447433678329,36.7190862949014
29.3,35.4524138757122,35.4470380952322,35.4208207979634,35.3775654600718,35.2578360653382,34.7004257087771,33.6564390048113,32.1150731203061,31.9378018089366,31.1010283806889
34.6,26.4499818705906,26.4465501084503,26.4297268055836,26.401804551729,26.3240702334916,25.9593597841299,25.2700445653837,24.1784567438881,23.9570174274072,23.2078093102332
34.2,31.688615268996,31.6855522218531,31.667457247568,31.6317207072145,31.5178841798597,30.9091326542528,29.6569672012578,27.4758091799267,27.1153873277998,26.0978742471349
26.7,30.9202250472483,30.9166337461098,30.8965445350066,30.8586047636349,30.7414429650508,30.1321447415517,28.9016803250471,26.8617155081877,26.6163666941695,25.7985955036605
42.4,24.4262067412299,24.421925286259,24.3999515940703,24.3616585903051,24.2504825738869,23.705399851991,22.6452324912174,21.0051353609979,20.9317217394261,20.5925494609561
23.1,39.6798215671343,39.6767117433264,39.6550179744984,39.6070697371568,39.4435597482003,38.5204544435611,36.5647055470249,33.0701275130815,32.5308753480736,31.1148347430788
24.1,19.5889418734308,19.5838870616689,19.5597204689553,19.5207526220151,19.4151838805167,18.9358892433858,18.0566763113769,16.9128713867653,17.0928973126536,17.2958079133323
25.3,23.2340510402344,23.2286458428917,23.2021625856458,23.1582309634996,23.0359695702045,22.4623116014655,21.3771495170612,19.6759304820985,19.4559509781313,18.9008752983691
24.4,22.8288594903086,22.8228543860862,22.793036927741,22.7428488417728,22.6013910756927,21.9291380872037,20.6499347604716,18.755340106929,18.7440119190146,18.5823277789841
23.6,22.9171317238997,22.9108120917254,22.8809283353004,22.8333628550067,22.7060753942834,22.1359228258586,21.0971805063277,19.6174597287013,19.5100383243102,19.0956638566215
